id,url,createdTime,Confidence,Variant,Source Value,Converted m,Source Unit,Measurement ID,Structure ID,Notes,Interpretation,Status,Evidence,Axis,Cubit Preset,Measurement
3c60b963-e600-81dd-afcc-e9297429d3c3,https://app.notion.com/3c60b963e60081ddafcce9297429d3c3,2026-08-24 05:26:23Z,B,MID,70,36.75,cubit,M-HEKHAL-Y,HEKHAL_COMPLEX,,Rear/body width excluding Porch lateral extensions.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",Y/N-S,0.525m,Hekhal body N-S · 70 cubits
3c60b963-e600-81e0-a02b-c88e13c704df,https://app.notion.com/3c60b963e60081e0a02bc88e13c704df,2026-08-24 06:44:39Z,B,SECONDARY_TRANSCRIPTION,1.1,1.1,meter,M-TRIPLE-CHAMBER-OPENING-W1_1,SUB-021,Verify against original excavation drawing.,Secondary transcription: rectangular rock-cut opening through partition c.1.1m wide.,Candidate,"[""https://app.notion.com/3c60b963e60081ecb49ceb50c49d7384""]",Width,N/A,Triple Gate chamber connecting opening width · transcribed
3c60b963-e600-81e3-b202-cd09f92aa889,https://app.notion.com/3c60b963e60081e3b202cd09f92aa889,2026-08-24 07:13:33Z,A,SHOWBREAD_LOAF,5,0.4375,handbreadth,M-SHB-LOAF-W5HB,SHOWBREAD_CONTENTS,,Loaf width in Menachot discussion.,Candidate,"[""https://app.notion.com/3c60b963e600814a9432e5f9561ab5e6""]",Width,0.525m,Showbread loaf width · 5 handbreadths
3c60b963-e600-81e3-b28f-ecdf4807546f,https://app.notion.com/3c60b963e60081e3b28fecdf4807546f,2026-08-24 06:43:04Z,B,HISTORICAL_SURVEY_WARREN,5,1.524,foot,M-WARREN-TRIPLE-ROCKCUT-D5FT,SUB-041/SUB-002,"Local maximum/observed depth, not continuous profile.",Warren/Conder: ramp cut into rock in parts to depth c.5 ft.,Candidate,"[""https://app.notion.com/3c60b963e60081028707c20f3c2e9004""]",Z/Height,N/A,Triple ramp maximum rock cut depth
3c60b963-e600-81e3-bf7f-d0539df94454,https://app.notion.com/3c60b963e60081e3bf7fd0539df94454,2026-08-24 06:43:04Z,B,HISTORICAL_SURVEY_WARREN,10.5,3.2004,foot,M-WARREN-DOUBLE-WALLPASS-D10_5FT,SUB-040,"Wall-passage thickness at examined location, not necessarily full gatehouse depth.",Warren/Conder: passage through the Sanctuary wall examined as c.10 ft 6 in thick and rough inside.,Candidate,"[""https://app.notion.com/3c60b963e60081028707c20f3c2e9004""]",Depth,N/A,Double Gate wall passage thickness
3c60b963-e600-81e5-9c80-f05b15ab00a0,https://app.notion.com/3c60b963e60081e59c80f05b15ab00a0,2026-08-24 07:49:13Z,A,NICANOR-RABBINIC-WEST,2,,count,M-NICANOR-WICKETS2,NICANOR-RABBINIC-WEST,Individual wicket dimensions/offsets unresolved.,One wicket on right and one on left.,Locked,"[""https://app.notion.com/3c60b963e60081a18482fb314ae58d10""]",Radius/Other,N/A,Nicanor side wickets · count 2
3c60b963-e600-81e7-975f-f954737bd472,https://app.notion.com/3c60b963e60081e7975ff954737bd472,2026-08-24 06:36:56Z,C,HISTORICAL_SURVEY_WARREN,38,11.5824,foot,M-WARREN-TRIPLE-SILL-DELTA38FT,SUB-041,Historical datum system and later modifications must be normalized before use as modern ASL/local Z.,Historical survey reports Triple Gate sill about 38 ft below Sanctuary level; Double Gate sill said to be same level.,Candidate,"[""https://app.notion.com/3c60b963e60081028707c20f3c2e9004""]",Z/Height,N/A,Triple Gate sill below Sanctuary/platform level · historical
3c60b963-e600-81e7-bba9-cedfb9cf8496,https://app.notion.com/3c60b963e60081e7bba9cedfb9cf8496,2026-08-24 05:48:32Z,B,MID-4.7,20,10.5,cubit,M-SAN-NS-06,HEKHAL_INTERIOR,,Holy Place interior north-south width.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",Y/N-S,0.525m,Sanctuary NS · Hekhal interior 20c
3c60b963-e600-81e9-ae18-deab77d6174f,https://app.notion.com/3c60b963e60081e9ae18deab77d6174f,2026-08-24 05:26:23Z,B,MID,40,21,cubit,M-ULAM-GATE-Z,ULAM_GATE,,Front Porch opening height.,Candidate,"[""https://app.notion.com/3c60b963e60081faa927debb290f4639""]",Z/Height,0.525m,Porch doorway height · 40 cubits
3c60b963-e600-81eb-a77d-e9d2e02812e6,https://app.notion.com/3c60b963e60081eba77de9d2e02812e6,2026-08-24 07:24:56Z,A,MAIN_TOP4C,4,2.1,cubit,M-ULAM-LANDING-TOP4C,ULAM-APPROACH,R. Judah gives 5c.,Main Mishnah upper level-space reading.,Conflict,"[""https://app.notion.com/3c60b963e6008182abd1d79866c98995""]",X/E-W,0.525m,Altar→Ulam upper landing · 4 cubits
3c60b963-e600-81eb-b0c7-e9b0068c6818,https://app.notion.com/3c60b963e60081ebb0c7e9b0068c6818,2026-08-24 06:44:39Z,A,PHYSICAL_TRIPLE_CHAMBERS,7.2,7.2,meter,M-TRIPLE-CHAMBER-OFFSET-MIN,SUB-021,Use as range until plan coordinates are digitized.,Excavators report chambers at c.7.2–7.5m south of Triple Gate.,Candidate,"[""https://app.notion.com/3c60b963e60081ecb49ceb50c49d7384""]",Y/N-S,N/A,Triple Gate rock-cut chamber offset from façade · minimum
3c60b963-e600-81ec-b82a-ef55f18f4538,https://app.notion.com/3c60b963e60081ecb82aef55f18f4538,2026-08-24 05:26:23Z,B,MID,32,16.8,cubit,M-ALT-RAMP-X,ALTAR_RAMP,,Ramp runs from south side; axis placement to be aligned in plan.,Candidate,"[""https://app.notion.com/3c60b963e600814dbe16d661ef20f129""]",X/E-W,0.525m,Altar ramp length · 32 cubits
3c60b963-e600-81ee-8c73-d7eeab8216be,https://app.notion.com/3c60b963e60081ee8c73d7eeab8216be,2026-08-24 06:36:56Z,C,HISTORICAL_INFERENCE,17,5.1816,foot,M-WARREN-SOUTH-PASSAGE-W17FT,SUB-040/SUB-041,"Inference, not direct locked portal opening.",Warren/Conder inferred original individual passage width around 17 ft from total tunnel widths.,Conflict,"[""https://app.notion.com/3c60b963e60081028707c20f3c2e9004""]",Width,N/A,South double-tunnel probable passage width · Warren/Conder
3c60b963-e600-81ee-ab92-dbf50bfb1f81,https://app.notion.com/3c60b963e60081eeab92dbf50bfb1f81,2026-08-24 06:32:55Z,A,PHYSICAL_A9477,6.3,6.3,meter,M-SOUTH-FOUND-STONE-L-MAX,SUB-011,"Use as observed range, not standard block module.",Reported observed range of foundation building-stone lengths in Area B.,Candidate,"[""https://app.notion.com/3c60b963e60081b18759cc5641abd6c6""]",X/E-W,N/A,South wall foundation stone · maximum observed length
3c60b963-e600-81ef-9e2e-fb40547c741e,https://app.notion.com/3c60b963e60081ef9e2efb40547c741e,2026-08-24 06:16:04Z,B,HEIGHT_STD,1,0.525,cubit,M-SANCT-CEIL1-Z,SANCT_HEIGHT,,Ceiling build-up component.,Locked,"[""https://app.notion.com/3c60b963e60081a38da7c81ef15d9c63""]",Z/Height,0.525m,Main ceiling · 1 cubit
3c60b963-e600-81f0-8306-ed9446440653,https://app.notion.com/3c60b963e60081f08306ed9446440653,2026-08-24 06:32:55Z,A,PHYSICAL_A9477,0.8,0.8,meter,M-SOUTH-CROSSWALL-W,SUB-011/SUB-020,Excavated sector value.,IAA 2026 cross walls delineating cells.,Candidate,"[""https://app.notion.com/3c60b963e60081b18759cc5641abd6c6""]",Width,N/A,South foundation cell cross-wall width
